term,era,snippet_id,text
salvation,post1950,d03fdda6707f,"NIGHT AT THE MUSEUM: BATTLE OF THE SMITHSONIAN (PG) 1:10,4:10,7:35,10:05 TERMINATOR SALVATION (PG13) 4:45,7:45,10:20 STAR TREK (PG13)1:45"
salvation,post1950,45ec7838d316,"TERMINATOR SALVATION (PG13) 12:50,3:45,6:25,9:20"
salvation,post1950,92963193da54,"DANCE FLICK (PG13) 8:25,10:35 NIGHT AT THE MUSEUM: BATTLE OF THE SMITHSONIAN (PG) 12:10,1:55,2:55,4:25,5:35,7:10,9:40 TERMINATOR SALVATION (PG13) 2:20,5:10,7:50,10:40 ANGELS & DEMONS (PG13) 1:10,4:10,7:40,10:50 STAR TREK (PG13) 1:25,4:15,7:10,8:10,10:05,11:10"
salvation,post1950,774e8881d181,"NIGHT AT THE MUSEUM: BATTLE OF THE SMITHSONIAN (PG) 1:45,4:15,7:15 TERMINATOR SALVATION (PG13) 7:20 ANGELS & DEMONS (PG13) 1:35,4:35,7:35 STAR TREK (PG13) 1:30,4:30"
salvation,post1950,27dc86b35725,NIGHT AT THE MUSEUM II (PG) TERMINATOR SALVATION (PG-13) ANGELS AND DEMONS (PG-13)
salvation,post1950,6d1bcff18673,OC: TERMINATOR SALVATION (PG-13) TERMINATOR SALVATION (PG-13) ANGELS AND DEMONS (PG-13)
salvation,post1950,a3cd9a5af02f,TERMINATOR SALVATION (PG-1 ANGELS AND DEMONS (PG-13)
salvation,post1950,5cf42be66162,NIGHT AT THE MUSEUM II (PG) TERMINATOR SALVATION (PG-13)
damnation,pre1950,b86c53f823b3,VII. THE DAMNATION OF WOMEN . . . 163
damnation,pre1950,fe90a09c4e70,VII THE DAMNATION OF WOMEN
damnation,pre1950,404f3af96439,"The world wants healthy babies and intelligent workers. Today we refuse to allow the combination and force thousands of intelligent workers to go child less at a horrible expenditure of moral force, or we damn them if they break our idiotic conventions. Only at the sacrifice of intelligence and the chance to do their best work can the majority of modern women bear children. This is the damnation of women."
damnation,pre1950,3f9105fab96d,THE DAMNATION OF WOMEN 165
damnation,pre1950,f94bd301b79b,THE DAMNATION OF WOMEN 167
damnation,pre1950,3b5b4508925e,THE DAMNATION OF WOMEN 169
damnation,pre1950,b5b6dc2e1289,THE DAMNATION OF WOMEN 171
damnation,pre1950,c0ee0531ed0f,THE DAMNATION OF WOMEN 173
damnation,pre1950,90987a797f7f,THE DAMNATION OF WOMEN 175
damnation,pre1950,f30185db4e15,THE DAMNATION OF WOMEN 177
damnation,pre1950,107e0d58558d,THE DAMNATION OF WOMEN 179
damnation,pre1950,381c8faea901,THE DAMNATION OF WOMEN 181
damnation,pre1950,85af14962447,THE DAMNATION OF WOMEN 183
damnation,pre1950,7fec946c0f81,THE DAMNATION OF WOMEN 185
damnation,pre1950,ac6cb7cc2b61,The dark damnation
damnation,pre1950,dc39a2cfbff1,lY. JUSTICE OF GOD IN THE DAMNATION OF SINNERS.
damnation,pre1950,d64d9f64441e,"damnation, 2 Pet. iii. 16. We see they have the free use of scripture, in every part of it ; there is no text so precious and sa- cred, but they are permitted to abuse it, to the eternal ruin of souls; and there are no weapons they use, with which they do more execution. There is no manner of reason to determine, that the devil is not permitted thus to abuse the scripture, as well as his instruments. For when the latter do it, they do it as his instruments, through his instigation and influence : and doubtless the devil's servants do but follow their roaster, and do the same work that he does himself."
damnation,pre1950,5dfb06e0cfc1,"Legal humiliation has in it no spiritual good, nothing of the nature of true virtue ; whereas evangelical humiliation is that wherein the excellent beauty of Christian grace does very much consist. Legal humiliation is useful, as a means in order to evangelical ; as a common knowledge of the things of religion is a means requisite in order to spiritual knowledge. Men may be legally humbled and have no humility ; as the wicked at the day of judgment will be thoroughly convinced that they have no righteousness, but are altogether sinful, exceeding guilty, and justly exposed to eternal damnation — and be fully sensible of their own helplessness — without the least mortification of the pride of their hearts. But the essence of evangelical humilia- tion consists in such humility as becomes a creature in itself ex- ceeding sinful, under a dispensation of grace ; consisting in a mean esteem of himself, as in himself nothing, and altogether contemptible and odious ; attended with a mortification of a dis- position to exalt himself, and a free renunciation of his own glory."
damnation,pre1950,4e5a89a30352,"esborted tliem to bring furlh fmits meet for repentance, Maith. iiL 8. i. c. agreeable to that repentance which they had professed ; euconraging them, that if they did so, they should escape ibe wratli to come, and be gathered as wheat into Gad's garner, Matih. iii. 7, 6 — 10, 12. So the apostle Peter says to ihe Jew*, Acts ii. 38. Repent, ami he baptized: which slicn-s, that repeot- ance is a quaiiflcution that must be visible, in order to baptisin; and therefore ought to be publicly professed. So when the Jews that returned from captivity, entered publicly into covenant, h was with confession, or public profession of repeutnoce of their sins. Neb. is. 2. This profession of repentance should include or imply a profession of conviction, that God would be jn$t id our damnation i (see Neh. ix. 33 — 35. and cbap. s.) They should profess their faiih in Jesiu Christ, that they embrace Christ, rely upon liim as their Saviour wiih their whole hevts, and joyfully entertain his gospel. Thus Philip, in order to his baptizing the eunuch, required him to profess, that he brliertd ii>it/i all hix heart. They wh^ were received as visible Cbrisiiant, at that great out-pouring of the Spirit, which began at ibc day of Pentecost, appeared gludlif to receive, the g-ospd : Acts li. 41. Then they that gladly received the word, tccre briptizcd : and lit iCime day there inere added unto thetn about three thousand toiik, They should profess that they rely on Christ's rigbteousnesi isd strength, that they are devoted to him as tlicir only Lord and Saviour, and that they rejoice in him as their only rigiiieousness and portion. It is foretold, that all nations should be brangtil publicly to make this profession, Is. xlv. 22, S:c. Tjook taUo mr, and he ye $aved, ali the auls of the earth ; for I am Ooet, and ^urt it none else. I havs sworn hy myself, the irord is gone out ef a^ mouth in righteousness, and shall not return, that ttnto tnt eten knee ghalt boip, every tongue shall ttrear. Surety shall one nw, U ifaXord hare I righteousness and strength : even unto him Ml mett come, and all tJieit are inrensed against him nhaH V tuAamrJ- In the t^rd shall aft the seal of Israel lie jusfifiril, atut sfiattglt»f. They should profess lo give up tbemsctveg entirely to ClirUl,aDd to (~io(I through him; as the cliitdrcn of Israel, when they nab- tidy recognized their covenant with tiod ; Deut. sxvi. 17. 7li« hast avottrhed the Lord this day tabe thy Gotl, nnH to ttatt im i» ways, and to krep his statutes, and his eommitudmrnts, and Hi judgmetits, and to hcarhen mito histviee. They ouglit lo proAii a willingness of heart to embrace religion with nil iu difficullitt, and to walk in a way of obedience lu God iiniveraally nnd pv* severingly; {Kxod. lii. 8. and xxiv. 3, 7. Dent. x»vi. 1ft— 18. 2 Kings xxiii. 3. Neh. x. 28, 29. Psiil. c^h. 57, KKJ.) IVy ought to profess, that nil ibeir hearts and soiiIf are tn iltew »■ gagements to be the Lord's, and for ever lo serve him, 2 Cbrw"
damnation,pre1950,fd0cd74008dc,Damnation of Sinners. V. The Excellency of Jesus Christ.
damnation,pre1950,374a28663642,"'ery one that continnes not in all things coulaJued in this them."" All duties of positive institution are virtually bended in this law ; and therefore, if the Jews broke the nial law, it exposed llicm lo the penally of the law, or cove works, which ilireateued, "" thou shall surely die."" The the eternal andnnalierable rule of righteousness between G( man, and therefore is the rule of judgment, by- which all thai man does shall be either jusliiJed or condemnt-d ; und no sin «- poses to damnation, but by the law. So now he that rcfuiei to obey the precepts that require an attendance on the sacramenls of Ihe New TesEanient, is exposed to damnation, by virtue of iht law or covenant of works. It may moreover be argned, tbtt ift sins whatsoever are breaches of the law or covenant ofworb, b^ cause all sins, even breaches of the positive precepts, as well ■ others, have atonement by the death ofChrist : but what Cbrid died for, was to satisfy the law, or to bear llie cturse of ilto Uwi as appears by Gal. iil. 10 — 13, and Rom. vii. 3, 4."
damnation,pre1950,865fa8aa6d6c,"What has been said in answer to these objections, may also, I hope, abundantly serve for an answer to another objection, often made against this doctrine, viz. that it encourages licentiousness in life. For, from what has been said, we may see that the scrip- ture doctrine of justification by faith alone, without any manner of goodness or excellency of ours, does in no wise diminish either the necessity or benefit of a sincere evangelical universal obedi- ence. Man's salvation is not only indissolubly connected with obedience, and damnation with the want of it, in those who have opportunity for it, but depends upon it in many respects. It is the way to salvation, and the necessary preparation for it ; eternal blessings are bestowed in reward for it, and our justification in"
damnation,pre1950,be4ca167525c,"The use I would make of this doctrine, is of exhortation to all Christless persons to press into the kingdom of God. Some of you are inquiring what you shall do? You seem to desire to know what is the way wherein salvation is to be sought, and how you may be likely to obtain it. You have now heard the way that the holy word of God directs to. Some are seeking, but it can- not be said of them that they are pressing into the kingdom of heaven. There are many that in time past have sought salvation, but not in this manner, and so they never obtained, but are now gone to hell. Some of them sought it year after year, but failed of it, and perished at last. They were overtaken with divine wrath, and are now sufiering the fearful misery of damnation, and have no rest day nor night, having no more opportunity to seek, but must suffer and be miserable throughout the never-ending ages of eternity. Be exhorted, therefore, not to seek salvation as they did, but let the kingdom of heaven suficr violence from you."
